,Acciona AW77 1500,Alstom Eco 74,Alstom Eco 80,Alstom Eco 110,Bonus B23 150,Bonus B33 300,Bonus B37 450,Bonus B41 500,Bonus B44 600,Bonus B54 1000,Bonus B62 1300,Bonus B82 2300,Dewind D4 41 500,Dewind D6 1000,Enercon E40 500,Enercon E40 600,Enercon E44 900,Enercon E48 800,Enercon E53 800,Enercon E66 1500,Enercon E66 1800,Enercon E66 2000,Enercon E70 2000,Enercon E70 2300,Enercon E82 1800,Enercon E82 2000,Enercon E82 2300,Enercon E82 3000,Enercon E92 2300,Enercon E92 2350,Enercon E101 3000,Enercon E112 4500,Enercon E126 6500,Enercon E126 7000,Enercon E126 7500,EWT DirectWind 52 900,Gamesa G47 660,Gamesa G52 850,Gamesa G58 850,Gamesa G80 2000,Gamesa G87 2000,Gamesa G90 2000,Gamesa G128 4500,GE 900S,GE 1.5s,GE 1.5se,GE 1.5sl,GE 1.5sle,GE 1.5xle,GE 1.6,GE 1.7,GE 2.5xl,GE 2.75 103,Goldwind GW82 1500,NEG Micon M1500 500,NEG Micon M1500 750,NEG Micon NM48 750,NEG Micon NM52 900,NEG Micon NM60 1000,NEG Micon NM64c 1500,NEG Micon NM80 2750,Nordex N27 150,Nordex N29 250,Nordex N43 600,Nordex N50 800,Nordex N60 1300,Nordex N80 2500,Nordex N90 2300,Nordex N90 2500,Nordex N100 2500,Nordex N131 3000,Nordex N131 3300,Nordtank NTK500,Nordtank NTK600,PowerWind 56 900,REpower MD70 1500,REPower MD77 1500,REpower MM70 2000,REpower MM82 2000,REpower MM92 2000,REpower 3.4M,REpower 5M,REpower 6M,Siemens SWT 1.3 62,Siemens SWT 2.3 82,Siemens SWT 2.3 93,Siemens SWT 2.3 101,Siemens SWT 3.0 101,Siemens SWT 3.6 107,Siemens SWT 3.6 120,Siemens SWT 4.0 130,Suzlon S88 2100,Suzlon S97 2100,Tacke TW600 43,Vestas V27 225,Vestas V29 225,Vestas V39 500,Vestas V42 600,Vestas V44 600,Vestas V47 660,Vestas V52 850,Vestas V66 1650,Vestas V66 1750,Vestas V66 2000,Vestas V80 1800,Vestas V80 2000,Vestas V90 1800,Vestas V90 2000,Vestas V90 3000,Vestas V100 1800,Vestas V100 2000,Vestas V110 2000,Vestas V112 3000,Vestas V112 3300,Vestas V164 7000,Wind World W3700,Wind World W4200,Windmaster WM28 300,Windmaster WM43 750,Windflow 500,XANT M21 100
23.89,0.646178,0.646178,0.557278,0.646178,0.497719,0.543503,0.550478,0.456181,0.540209,0.646117,0.646141,0.646149,0.646177,0.220239,0.646175,0.646177,0.646032,0.646171,0.646177,0.630694,0.646171,0.646155,0.646163,0.646128,0.646175,0.646178,0.646165,0.645868,0.646172,0.646165,0.646179,0.646175,0.646152,0.646129,0.645998,0.646164,0.646144,0.903816,0.376898,0.646158,0.646175,0.560493,0.760766,0.646177,0.646179,0.646177,0.098211,0.646173,0.098211,0.646179,0.385263,0.646178,0.646177,0.265971,0.576438,0.610503,0.604169,0.618091,0.09359,0.555607,0.645886,0.496504,0.610791,0.611104,0.57879,0.617775,0.646154,0.646178,0.646179,0.646179,0.098211,0.098211,0.572116,0.628798,0.646179,0.641508,0.09821,0.646111,0.646169,0.646179,0.646176,0.979436,0.979422,0.646143,0.646137,0.646179,0.646179,0.646178,0.646176,0.646179,0.646179,0.646177,0.098211,0.621085,0.646169,0.646176,0.646157,0.646111,0.098144,0.646121,0.646144,0.646053,0.646126,0.646,0.645938,0.646176,0.646179,0.646179,0.646154,0.098211,0.265971,0.098211,0.646179,0.646179,0.646177,0.55849,0.593606,0.646157,0.646164,0.97939,0.069356
23.9,0.644937,0.644937,0.556126,0.644937,0.496742,0.542455,0.54938,0.45516,0.539089,0.644877,0.644901,0.644909,0.644937,0.219408,0.644935,0.644936,0.644793,0.644931,0.644937,0.629475,0.644931,0.644915,0.644923,0.644888,0.644935,0.644937,0.644925,0.644631,0.644932,0.644925,0.644939,0.644934,0.644912,0.644889,0.64476,0.644924,0.644904,0.90326,0.375638,0.644918,0.644935,0.559255,0.760275,0.644937,0.644938,0.644937,0.097634,0.644933,0.097634,0.644939,0.38399,0.644938,0.644937,0.264878,0.5753,0.609323,0.60299,0.616879,0.093039,0.55451,0.644648,0.49548,0.609584,0.609902,0.57764,0.616578,0.644914,0.644937,0.644938,0.644939,0.097635,0.097635,0.571012,0.627613,0.644938,0.640277,0.097634,0.644872,0.644929,0.644938,0.644936,0.97927,0.979256,0.644903,0.644897,0.644938,0.644939,0.644937,0.644936,0.644939,0.644939,0.644937,0.097635,0.619871,0.644929,0.644936,0.644917,0.644872,0.097569,0.644881,0.644905,0.644814,0.644886,0.644761,0.644697,0.644935,0.644938,0.644938,0.644914,0.097635,0.264878,0.097635,0.644939,0.644938,0.644937,0.557406,0.592446,0.644917,0.644924,0.979225,0.068935
23.91,0.642452,0.642453,0.553821,0.642452,0.494785,0.540355,0.547181,0.453116,0.536848,0.642394,0.642417,0.642424,0.642452,0.217751,0.64245,0.642452,0.642311,0.642446,0.642452,0.627033,0.642446,0.64243,0.642439,0.642404,0.64245,0.642453,0.64244,0.642152,0.642447,0.64244,0.642454,0.64245,0.642428,0.642406,0.642279,0.64244,0.64242,0.902141,0.373122,0.642434,0.64245,0.556777,0.759293,0.642452,0.642453,0.642452,0.09649,0.642448,0.09649,0.642454,0.381446,0.642453,0.642452,0.2627,0.573022,0.60696,0.600629,0.614453,0.091942,0.552313,0.642168,0.493429,0.607166,0.607496,0.575338,0.614179,0.642429,0.642453,0.642453,0.642454,0.09649,0.09649,0.568801,0.625238,0.642453,0.63781,0.09649,0.642388,0.642445,0.642454,0.642451,0.978935,0.978922,0.642419,0.642413,0.642454,0.642454,0.642452,0.642451,0.642454,0.642454,0.642452,0.09649,0.617441,0.642444,0.642451,0.642432,0.642388,0.096425,0.642397,0.64242,0.642332,0.642403,0.64228,0.642212,0.642451,0.642454,0.642453,0.64243,0.09649,0.2627,0.09649,0.642454,0.642453,0.642452,0.555236,0.590121,0.642433,0.64244,0.978891,0.0681
23.92,0.642452,0.642452,0.553821,0.642452,0.494785,0.540355,0.547181,0.453115,0.536848,0.642393,0.642416,0.642424,0.642451,0.217751,0.64245,0.642451,0.642311,0.642445,0.642451,0.627032,0.642446,0.64243,0.642438,0.642404,0.64245,0.642452,0.64244,0.642152,0.642447,0.64244,0.642453,0.642449,0.642428,0.642405,0.642279,0.642439,0.642419,0.902141,0.373122,0.642433,0.64245,0.556776,0.759293,0.642452,0.642453,0.642451,0.096489,0.642448,0.09649,0.642453,0.381446,0.642452,0.642451,0.262699,0.573022,0.60696,0.600628,0.614453,0.091942,0.552313,0.642168,0.493429,0.607166,0.607496,0.575338,0.614179,0.642429,0.642452,0.642453,0.642453,0.09649,0.09649,0.568801,0.625237,0.642453,0.63781,0.096489,0.642388,0.642444,0.642453,0.64245,0.978935,0.978921,0.642419,0.642413,0.642453,0.642453,0.642452,0.642451,0.642453,0.642453,0.642451,0.09649,0.617441,0.642443,0.64245,0.642432,0.642388,0.096425,0.642397,0.64242,0.642332,0.642402,0.64228,0.642212,0.64245,0.642453,0.642453,0.64243,0.09649,0.262699,0.09649,0.642453,0.642453,0.642451,0.555236,0.590121,0.642432,0.642439,0.978891,0.068099
23.93,0.641207,0.641207,0.552667,0.641207,0.493805,0.539303,0.546079,0.452093,0.535726,0.641149,0.641172,0.641179,0.641206,0.216925,0.641205,0.641206,0.641068,0.641201,0.641206,0.625809,0.641201,0.641185,0.641194,0.64116,0.641205,0.641207,0.641195,0.64091,0.641202,0.641195,0.641208,0.641204,0.641183,0.641161,0.641035,0.641194,0.641175,0.901578,0.371866,0.641188,0.641205,0.555536,0.7588,0.641207,0.641208,0.641207,0.095921,0.641203,0.095921,0.641208,0.380175,0.641207,0.641206,0.261613,0.571881,0.605777,0.599445,0.613237,0.091397,0.551212,0.640926,0.492402,0.605955,0.60629,0.574185,0.612977,0.641184,0.641207,0.641208,0.641208,0.095921,0.095921,0.567693,0.624047,0.641208,0.636574,0.09592,0.641143,0.641199,0.641208,0.641205,0.978765,0.978752,0.641174,0.641168,0.641208,0.641208,0.641207,0.641206,0.641208,0.641208,0.641206,0.095921,0.616224,0.641199,0.641205,0.641187,0.641144,0.095857,0.641153,0.641175,0.641088,0.641158,0.641037,0.640967,0.641205,0.641208,0.641208,0.641185,0.095921,0.261613,0.095921,0.641208,0.641208,0.641207,0.554149,0.588957,0.641188,0.641195,0.978722,0.067684
23.94,0.639961,0.639961,0.551512,0.639961,0.492824,0.53825,0.544977,0.45107,0.534603,0.639903,0.639926,0.639933,0.63996,0.2161,0.639959,0.63996,0.639823,0.639954,0.63996,0.624584,0.639955,0.639939,0.639947,0.639914,0.639959,0.639961,0.639949,0.639667,0.639956,0.639949,0.639962,0.639958,0.639937,0.639915,0.639791,0.639948,0.639929,0.901012,0.370611,0.639942,0.639959,0.554296,0.758308,0.63996,0.639962,0.63996,0.095354,0.639957,0.095354,0.639962,0.378907,0.639961,0.63996,0.26053,0.570739,0.604592,0.598261,0.612021,0.090855,0.550111,0.639682,0.491375,0.604742,0.605084,0.573031,0.611775,0.639938,0.639961,0.639962,0.639962,0.095355,0.095355,0.566584,0.622855,0.639962,0.635337,0.095354,0.639898,0.639953,0.639962,0.639959,0.978595,0.978582,0.639928,0.639922,0.639962,0.639962,0.639961,0.63996,0.639962,0.639962,0.63996,0.095354,0.615005,0.639952,0.639959,0.639941,0.639898,0.095291,0.639907,0.639929,0.639843,0.639912,0.639792,0.63972,0.639959,0.639962,0.639962,0.639939,0.095355,0.26053,0.095355,0.639962,0.639962,0.63996,0.553061,0.587791,0.639942,0.639948,0.978553,0.067271
23.95,0.637464,0.637464,0.5492,0.637464,0.49086,0.53614,0.54277,0.449024,0.532355,0.637408,0.63743,0.637437,0.637463,0.214457,0.637462,0.637463,0.637329,0.637458,0.637463,0.622131,0.637458,0.637443,0.637451,0.637418,0.637462,0.637464,0.637453,0.637176,0.637459,0.637453,0.637465,0.637461,0.637441,0.637419,0.637298,0.637452,0.637433,0.899874,0.368107,0.637446,0.637462,0.551813,0.757321,0.637463,0.637465,0.637463,0.09423,0.63746,0.09423,0.637465,0.376373,0.637464,0.637463,0.25837,0.568452,0.602218,0.59589,0.609584,0.089778,0.547905,0.63719,0.489319,0.602314,0.602667,0.57072,0.609365,0.637442,0.637464,0.637465,0.637465,0.09423,0.09423,0.564363,0.620468,0.637465,0.632859,0.094229,0.637402,0.637456,0.637465,0.637462,0.978251,0.978238,0.637432,0.637426,0.637465,0.637465,0.637464,0.637463,0.637465,0.637465,0.637463,0.09423,0.612564,0.637456,0.637462,0.637445,0.637403,0.094168,0.637411,0.637433,0.637349,0.637416,0.637299,0.637223,0.637462,0.637465,0.637465,0.637443,0.09423,0.25837,0.09423,0.637465,0.637465,0.637463,0.550882,0.585457,0.637445,0.637452,0.97821,0.066451
23.96,0.637463,0.637464,0.5492,0.637463,0.490859,0.53614,0.54277,0.449024,0.532355,0.637407,0.637429,0.637437,0.637463,0.214456,0.637461,0.637463,0.637329,0.637457,0.637463,0.62213,0.637458,0.637443,0.63745,0.637418,0.637461,0.637464,0.637452,0.637176,0.637458,0.637452,0.637464,0.637461,0.63744,0.637419,0.637297,0.637451,0.637432,0.899874,0.368106,0.637445,0.637461,0.551813,0.75732,0.637463,0.637464,0.637463,0.094229,0.637459,0.094229,0.637465,0.376373,0.637464,0.637463,0.258369,0.568452,0.602218,0.595889,0.609584,0.089778,0.547905,0.63719,0.489318,0.602313,0.602667,0.57072,0.609365,0.637442,0.637463,0.637464,0.637465,0.094229,0.094229,0.564363,0.620467,0.637464,0.632858,0.094229,0.637402,0.637456,0.637464,0.637462,0.97825,0.978238,0.637432,0.637426,0.637464,0.637464,0.637463,0.637462,0.637464,0.637464,0.637463,0.094229,0.612564,0.637455,0.637462,0.637444,0.637402,0.094168,0.637411,0.637433,0.637349,0.637416,0.637299,0.637223,0.637462,0.637464,0.637464,0.637442,0.094229,0.258369,0.094229,0.637465,0.637464,0.637463,0.550882,0.585457,0.637445,0.637452,0.978209,0.066451
23.97,0.636213,0.636213,0.548042,0.636213,0.489876,0.535083,0.541664,0.448,0.53123,0.636157,0.636179,0.636186,0.636212,0.213637,0.636211,0.636212,0.636079,0.636206,0.636212,0.620902,0.636207,0.636192,0.6362,0.636167,0.63621,0.636213,0.636201,0.635928,0.636208,0.636201,0.636214,0.63621,0.63619,0.636169,0.636048,0.636201,0.636182,0.899301,0.366856,0.636195,0.63621,0.55057,0.756825,0.636212,0.636213,0.636212,0.09367,0.636209,0.09367,0.636214,0.375108,0.636213,0.636212,0.257293,0.567306,0.601029,0.594702,0.608363,0.089243,0.5468,0.635941,0.488289,0.601097,0.601457,0.569563,0.608158,0.636191,0.636213,0.636213,0.636214,0.09367,0.09367,0.56325,0.619271,0.636213,0.631617,0.09367,0.636152,0.636205,0.636214,0.636211,0.978076,0.978064,0.636181,0.636176,0.636213,0.636214,0.636213,0.636212,0.636214,0.636214,0.636212,0.09367,0.611342,0.636205,0.636211,0.636194,0.636152,0.093609,0.636161,0.636182,0.636099,0.636166,0.63605,0.635972,0.636211,0.636214,0.636213,0.636192,0.09367,0.257293,0.09367,0.636214,0.636213,0.636212,0.549791,0.584288,0.636194,0.636201,0.978036,0.066044
23.98,0.633707,0.633707,0.545726,0.633707,0.487906,0.532967,0.539451,0.445953,0.528978,0.633653,0.633674,0.633681,0.633706,0.212003,0.633705,0.633706,0.633577,0.633701,0.633706,0.61844,0.633701,0.633687,0.633695,0.633663,0.633705,0.633707,0.633696,0.633428,0.633702,0.633696,0.633708,0.633705,0.633685,0.633664,0.633546,0.633695,0.633677,0.898149,0.36436,0.63369,0.633705,0.548084,0.755835,0.633707,0.633708,0.633706,0.09256,0.633703,0.09256,0.633708,0.372583,0.633707,0.633706,0.255147,0.565012,0.598647,0.592323,0.605919,0.08818,0.544588,0.633441,0.486228,0.598661,0.599033,0.567246,0.605741,0.633686,0.633707,0.633708,0.633708,0.09256,0.09256,0.561022,0.616874,0.633708,0.62913,0.09256,0.633647,0.6337,0.633708,0.633705,0.977725,0.977713,0.633676,0.633671,0.633708,0.633708,0.633707,0.633706,0.633708,0.633708,0.633706,0.09256,0.608893,0.633699,0.633705,0.633689,0.633648,0.092501,0.633656,0.633677,0.633596,0.633661,0.633548,0.633466,0.633705,0.633708,0.633708,0.633687,0.09256,0.255147,0.09256,0.633708,0.633708,0.633706,0.547605,0.581946,0.633689,0.633696,0.977686,0.065235
23.99,0.633706,0.633707,0.545725,0.633706,0.487905,0.532967,0.539451,0.445953,0.528978,0.633652,0.633674,0.633681,0.633706,0.212003,0.633705,0.633706,0.633576,0.633701,0.633706,0.61844,0.633701,0.633687,0.633694,0.633662,0.633704,0.633707,0.633696,0.633427,0.633702,0.633696,0.633708,0.633704,0.633684,0.633664,0.633546,0.633695,0.633677,0.898148,0.364359,0.633689,0.633704,0.548084,0.755834,0.633706,0.633707,0.633706,0.09256,0.633703,0.09256,0.633708,0.372582,0.633707,0.633706,0.255146,0.565012,0.598647,0.592322,0.605918,0.08818,0.544588,0.63344,0.486228,0.598661,0.599033,0.567246,0.60574,0.633686,0.633707,0.633707,0.633708,0.09256,0.09256,0.561022,0.616874,0.633707,0.629129,0.092559,0.633647,0.633699,0.633707,0.633705,0.977725,0.977713,0.633676,0.63367,0.633707,0.633707,0.633706,0.633706,0.633707,0.633708,0.633706,0.09256,0.608893,0.633699,0.633705,0.633688,0.633647,0.0925,0.633656,0.633677,0.633595,0.633661,0.633547,0.633466,0.633705,0.633707,0.633707,0.633686,0.09256,0.255146,0.09256,0.633708,0.633707,0.633706,0.547605,0.581946,0.633689,0.633695,0.977686,0.065235
24,0.632451,0.632451,0.544566,0.632451,0.486919,0.531907,0.538343,0.444929,0.52785,0.632398,0.632419,0.632426,0.632451,0.211188,0.632449,0.632451,0.632323,0.632445,0.632451,0.617207,0.632446,0.632432,0.632439,0.632408,0.632449,0.632451,0.632441,0.632175,0.632447,0.632441,0.632452,0.632449,0.63243,0.632409,0.632292,0.63244,0.632422,0.897568,0.363113,0.632434,0.632449,0.546839,0.755338,0.632451,0.632452,0.632451,0.092008,0.632448,0.092008,0.632452,0.371322,0.632452,0.632451,0.254077,0.563863,0.597454,0.591131,0.604694,0.087652,0.54348,0.632187,0.485196,0.597441,0.597819,0.566085,0.604529,0.632431,0.632451,0.632452,0.632452,0.092008,0.092008,0.559906,0.615673,0.632452,0.627883,0.092008,0.632392,0.632444,0.632452,0.63245,0.977547,0.977535,0.632421,0.632416,0.632452,0.632452,0.632451,0.63245,0.632452,0.632452,0.632451,0.092008,0.607667,0.632444,0.63245,0.632433,0.632393,0.091949,0.632401,0.632422,0.632342,0.632406,0.632294,0.63221,0.63245,0.632452,0.632452,0.632431,0.092008,0.254077,0.092008,0.632452,0.632452,0.632451,0.54651,0.580773,0.632434,0.63244,0.977509,0.064833
24.01,0.631195,0.631195,0.543405,0.631195,0.485931,0.530845,0.537234,0.443904,0.526722,0.631142,0.631163,0.63117,0.631194,0.210375,0.631193,0.631194,0.631067,0.631189,0.631194,0.615972,0.631189,0.631175,0.631183,0.631152,0.631193,0.631195,0.631184,0.630921,0.63119,0.631184,0.631196,0.631192,0.631173,0.631153,0.631037,0.631183,0.631165,0.896986,0.361868,0.631178,0.631193,0.545595,0.754841,0.631194,0.631196,0.631194,0.091459,0.631191,0.091459,0.631196,0.370062,0.631195,0.631194,0.25301,0.562713,0.59626,0.589938,0.603469,0.087126,0.542372,0.630933,0.484164,0.59622,0.596604,0.564924,0.603317,0.631175,0.631195,0.631196,0.631196,0.091459,0.091459,0.558789,0.614471,0.631196,0.626636,0.091459,0.631136,0.631188,0.631196,0.631193,0.977368,0.977357,0.631165,0.63116,0.631196,0.631196,0.631195,0.631194,0.631196,0.631196,0.631194,0.091459,0.606439,0.631187,0.631193,0.631177,0.631137,0.091401,0.631145,0.631166,0.631086,0.63115,0.631039,0.630954,0.631193,0.631196,0.631195,0.631175,0.091459,0.25301,0.091459,0.631196,0.631195,0.631194,0.545414,0.5796,0.631178,0.631184,0.97733,0.064433
24.02,0.628678,0.628678,0.541082,0.628678,0.483954,0.52872,0.535013,0.441856,0.524465,0.628626,0.628646,0.628653,0.628677,0.208754,0.628676,0.628677,0.628553,0.628672,0.628677,0.6135,0.628673,0.628659,0.628666,0.628636,0.628676,0.628678,0.628668,0.62841,0.628673,0.628668,0.628679,0.628676,0.628657,0.628637,0.628524,0.628667,0.628649,0.895814,0.359383,0.628661,0.628676,0.543104,0.753845,0.628677,0.628679,0.628677,0.090368,0.628674,0.090368,0.628679,0.367548,0.628678,0.628677,0.250883,0.560411,0.593868,0.58755,0.601015,0.086082,0.540152,0.628421,0.482098,0.593775,0.59417,0.562599,0.60089,0.628658,0.628678,0.628679,0.628679,0.090368,0.090368,0.556551,0.612062,0.628679,0.624138,0.090368,0.628621,0.628671,0.628679,0.628676,0.977008,0.976997,0.628649,0.628643,0.628679,0.628679,0.628678,0.628677,0.628679,0.628679,0.628677,0.090368,0.603981,0.628671,0.628676,0.62866,0.628621,0.090312,0.628629,0.62865,0.628572,0.628634,0.628525,0.628437,0.628676,0.628679,0.628679,0.628659,0.090368,0.250883,0.090368,0.628679,0.628678,0.628677,0.54322,0.577249,0.628661,0.628667,0.976971,0.06364
24.03,0.628677,0.628677,0.541082,0.628677,0.483954,0.52872,0.535013,0.441855,0.524464,0.628626,0.628646,0.628653,0.628677,0.208754,0.628676,0.628677,0.628553,0.628672,0.628677,0.6135,0.628672,0.628659,0.628666,0.628636,0.628675,0.628677,0.628667,0.62841,0.628673,0.628667,0.628678,0.628675,0.628657,0.628637,0.628523,0.628666,0.628649,0.895814,0.359383,0.628661,0.628675,0.543104,0.753844,0.628677,0.628678,0.628677,0.090368,0.628674,0.090368,0.628678,0.367548,0.628678,0.628677,0.250882,0.560411,0.593868,0.58755,0.601014,0.086082,0.540151,0.628421,0.482097,0.593775,0.59417,0.562599,0.600889,0.628658,0.628677,0.628678,0.628678,0.090368,0.090368,0.556551,0.612062,0.628678,0.624137,0.090368,0.62862,0.628671,0.628678,0.628676,0.977007,0.976996,0.628648,0.628643,0.628678,0.628678,0.628677,0.628676,0.628678,0.628678,0.628677,0.090368,0.60398,0.62867,0.628676,0.62866,0.628621,0.090311,0.628629,0.628649,0.628571,0.628634,0.628525,0.628436,0.628676,0.628678,0.628678,0.628658,0.090368,0.250882,0.090368,0.628678,0.628678,0.628677,0.54322,0.577249,0.628661,0.628667,0.97697,0.06364
24.04,0.627417,0.627417,0.539919,0.627417,0.482964,0.527655,0.533901,0.440831,0.523334,0.627366,0.627386,0.627392,0.627416,0.207945,0.627415,0.627416,0.627293,0.627411,0.627416,0.612262,0.627412,0.627398,0.627405,0.627375,0.627415,0.627417,0.627407,0.627152,0.627412,0.627407,0.627417,0.627414,0.627396,0.627377,0.627264,0.627406,0.627388,0.895224,0.358143,0.6274,0.627415,0.541858,0.753345,0.627416,0.627417,0.627416,0.089826,0.627413,0.089826,0.627418,0.366292,0.627417,0.627416,0.249822,0.559258,0.59267,0.586354,0.599785,0.085563,0.53904,0.627162,0.481063,0.59255,0.592952,0.561435,0.599673,0.627397,0.627417,0.627417,0.627418,0.089826,0.089826,0.555431,0.610855,0.627417,0.622886,0.089826,0.62736,0.62741,0.627417,0.627415,0.976825,0.976814,0.627388,0.627383,0.627417,0.627417,0.627417,0.627416,0.627417,0.627417,0.627416,0.089826,0.602749,0.627409,0.627415,0.627399,0.627361,0.08977,0.627369,0.627389,0.627312,0.627374,0.627266,0.627175,0.627415,0.627417,0.627417,0.627398,0.089826,0.249822,0.089826,0.627418,0.627417,0.627416,0.542121,0.576072,0.6274,0.627406,0.976789,0.063245
24.05,0.626155,0.626155,0.538756,0.626155,0.481973,0.52659,0.532789,0.439806,0.522204,0.626104,0.626124,0.626131,0.626154,0.207139,0.626153,0.626154,0.626033,0.626149,0.626154,0.611023,0.62615,0.626137,0.626143,0.626114,0.626153,0.626155,0.626145,0.625893,0.62615,0.626145,0.626156,0.626153,0.626135,0.626115,0.626004,0.626144,0.626127,0.894632,0.356904,0.626139,0.626153,0.540611,0.752846,0.626155,0.626156,0.626154,0.089287,0.626151,0.089287,0.626156,0.365039,0.626155,0.626154,0.248765,0.558104,0.591471,0.585157,0.598556,0.085047,0.537927,0.625903,0.480028,0.591325,0.591732,0.56027,0.598456,0.626136,0.626155,0.626156,0.626156,0.089287,0.089287,0.55431,0.609647,0.626156,0.621633,0.089287,0.626099,0.626148,0.626156,0.626153,0.976642,0.976631,0.626127,0.626121,0.626156,0.626156,0.626155,0.626154,0.626156,0.626156,0.626154,0.089287,0.601517,0.626148,0.626153,0.626138,0.6261,0.089232,0.626107,0.626127,0.626051,0.626113,0.626006,0.625913,0.626153,0.626156,0.626156,0.626136,0.089287,0.248765,0.089287,0.626156,0.626156,0.626154,0.541022,0.574894,0.626139,0.626145,0.976606,0.062854
24.06,0.623627,0.623627,0.536427,0.623626,0.479988,0.524456,0.53056,0.437756,0.51994,0.623577,0.623597,0.623603,0.623626,0.205531,0.623625,0.623626,0.623507,0.623621,0.623626,0.60854,0.623622,0.623609,0.623616,0.623587,0.623625,0.623627,0.623617,0.62337,0.623622,0.623617,0.623627,0.623625,0.623607,0.623588,0.623479,0.623616,0.623599,0.893441,0.354431,0.623611,0.623625,0.538117,0.751845,0.623626,0.623627,0.623626,0.088215,0.623623,0.088215,0.623627,0.362536,0.623627,0.623626,0.246656,0.555793,0.589069,0.582759,0.596092,0.084021,0.535699,0.623379,0.477957,0.58887,0.58929,0.557937,0.596018,0.623608,0.623627,0.623627,0.623627,0.088215,0.088215,0.552063,0.607227,0.623627,0.619124,0.088215,0.623572,0.62362,0.623627,0.623625,0.976271,0.97626,0.623599,0.623594,0.623627,0.623627,0.623626,0.623626,0.623627,0.623627,0.623626,0.088215,0.599049,0.62362,0.623625,0.62361,0.623573,0.088161,0.62358,0.6236,0.623525,0.623585,0.623481,0.623385,0.623625,0.623627,0.623627,0.623609,0.088215,0.246656,0.088215,0.623627,0.623627,0.623626,0.538819,0.572534,0.623611,0.623617,0.976236,0.062075
24.07,0.623626,0.623626,0.536426,0.623626,0.479988,0.524456,0.53056,0.437755,0.51994,0.623577,0.623596,0.623603,0.623626,0.205531,0.623625,0.623626,0.623507,0.623621,0.623626,0.608539,0.623621,0.623608,0.623615,0.623586,0.623624,0.623626,0.623617,0.623369,0.623622,0.623617,0.623627,0.623624,0.623606,0.623588,0.623479,0.623616,0.623599,0.89344,0.35443,0.623611,0.623624,0.538116,0.751844,0.623626,0.623627,0.623626,0.088215,0.623623,0.088215,0.623627,0.362535,0.623626,0.623626,0.246656,0.555792,0.589069,0.582758,0.596091,0.084021,0.535699,0.623379,0.477956,0.588869,0.589289,0.557937,0.596018,0.623608,0.623626,0.623627,0.623627,0.088215,0.088215,0.552063,0.607227,0.623627,0.619123,0.088215,0.623572,0.62362,0.623627,0.623625,0.976271,0.97626,0.623598,0.623593,0.623627,0.623627,0.623626,0.623625,0.623627,0.623627,0.623626,0.088215,0.599049,0.623619,0.623625,0.62361,0.623572,0.088161,0.62358,0.623599,0.623525,0.623585,0.62348,0.623385,0.623625,0.623627,0.623627,0.623608,0.088215,0.246656,0.088215,0.623627,0.623627,0.623626,0.538818,0.572534,0.623611,0.623616,0.976236,0.062074
24.08,0.62236,0.62236,0.535261,0.62236,0.478994,0.523387,0.529445,0.43673,0.518807,0.622311,0.62233,0.622337,0.622359,0.204729,0.622358,0.622359,0.622242,0.622355,0.622359,0.607296,0.622355,0.622343,0.622349,0.622321,0.622358,0.62236,0.622351,0.622106,0.622356,0.622351,0.622361,0.622358,0.622341,0.622322,0.622214,0.62235,0.622333,0.892841,0.353196,0.622345,0.622358,0.536868,0.751343,0.62236,0.622361,0.622359,0.087683,0.622357,0.087683,0.622361,0.361286,0.62236,0.622359,0.245605,0.554635,0.587866,0.581558,0.594858,0.083512,0.534583,0.622115,0.476919,0.58764,0.588066,0.556769,0.594797,0.622342,0.62236,0.622361,0.622361,0.087683,0.087683,0.550938,0.606014,0.622361,0.617866,0.087682,0.622306,0.622354,0.622361,0.622359,0.976083,0.976073,0.622333,0.622328,0.622361,0.622361,0.62236,0.622359,0.622361,0.622361,0.622359,0.087683,0.597813,0.622353,0.622359,0.622344,0.622307,0.087629,0.622314,0.622334,0.62226,0.622319,0.622216,0.622118,0.622359,0.622361,0.622361,0.622342,0.087683,0.245605,0.087683,0.622361,0.622361,0.62236,0.537716,0.571352,0.622345,0.62235,0.976049,0.061688
